,0,1
1571,,NNP
1572,Eu,NNP
1573,,NNP
1574,Verdade,NNP
1575,é,NNP
1576,que,NN
1577,cada,NN
1578,um,JJ
1579,sabe,JJ
1580,melhor,NN
1581,de,IN
1582,si,FW
1583,continuou,NN
1584,tio,NN
1585,Cosme,NNP
1586,Deus,NNP
1587,é,NNP
1588,que,NN
1589,sabe,NN
1590,de,IN
1591,todos,FW
1592,Contudo,NNP
1593,uma,JJ
1594,promessa,NN
1595,de,FW
1596,tantos,FW
1597,anos,FW
1598,Mas,NNP
1599,que,NN
1600,é,NNP
1601,isso,NN
1602,mana,NN
1603,Glória,NNP
1604,Está,NNP
1605,chorando,NN
1606,Ora,NNP
1607,esta,NN
1608,Pois,NNP
1609,isto,NN
1610,é,NNP
1611,coisa,NN
1612,de,FW
1613,lágrimas,FW
1614,Minha,NNP
1615,mãe,FW
1616,assoou,NN
1617,se,FW
1618,sem,NN
1619,responder,NN
1620,Prima,NNP
1621,Justina,NNP
1622,creio,NN
1623,que,NN
1624,se,NN
1625,levantou,NN
1626,e,NN
1627,foi,VBP
1628,ter,NN
1629,com,NN
1630,ela,NN
1631,Seguiu,NNP
1632,se,NN
1633,um,JJ
1634,alto,NN
1635,silêncio,NN
1636,durante,NN
1637,o,VBP
1638,qual,JJ
1639,estive,VBP
1640,a,DT
1641,pique,NN
1642,de,IN
1643,entrar,FW
1644,na,FW
1645,sala,FW
1646,mas,FW
1647,outra,FW
1648,força,FW
1649,maior,FW
1650,outra,FW
1651,emoção,FW
1652,Não,NNP
1653,pude,VBP
1654,ouvir,NN
1655,as,IN
1656,palavras,JJ
1657,que,NN
1658,tio,NN
1659,Cosme,NNP
1660,entrou,VBZ
1661,a,DT
1662,dizer,NN
1663,Prima,NNP
1664,Justina,NNP
1665,exortava,FW
1666,Prima,NNP
1667,Glória,NNP
1668,Prima,NNP
1669,Glória,NNP
1670,!,.
1671,',''
1672,José,NNP
1673,Dias,NNP
1674,desculpava,FW
1675,se,FW
1676,Se,NNP
1677,soubesse,NN
1678,não,NN
1679,teria,NN
1680,falado,NN
1681,mas,NN
1682,falei,NN
1683,pela,NN
1684,veneração,NN
1685,pela,NN
1686,estima,NN
1687,pelo,NN
1688,afeto,NN
1689,para,NN
1690,cumprir,NN
1691,um,JJ
1692,dever,NN
1693,amargo,NN
1694,um,JJ
1695,dever,NN
1696,amaríssimo,NN
1697,...,:
1698,,JJ
1699,CAPÍTULO,NNP
1700,IV,NNP
1701,UM,NNP
1702,DEVER,NNP
1703,AMARÍSSIMO,NNP
1704,José,NNP
1705,Dias,NNP
1706,amava,VBZ
1707,os,JJ
1708,superlativos,NN
1709,Era,NNP
1710,um,JJ
1711,modo,NN
1712,de,IN
1713,dar,FW
1714,feição,JJ
1715,monumental,JJ
1716,às,NN
1717,idéias,NN
1718,não,RB
1719,as,IN
1720,havendo,NN
1721,servia,VBP
1722,a,DT
1723,prolongar,NN
1724,as,IN
1725,frases,NNS
1726,Levantou,NNP
1727,se,NN
1728,para,NN
1729,ir,NN
1730,buscar,NN
1731,o,NN
1732,gamão,NN
1733,que,NN
1734,estava,VBZ
1735,no,DT
1736,interior,JJ
1737,da,NN
1738,casa,NN
1739,Cosi,NNP
1740,me,PRP
1741,muito,VBP
1742,à,JJ
1743,parede,NN
1744,e,NN
1745,vi,NN
1746,o,IN
1747,passar,JJ
1748,com,NN
1749,as,IN
1750,suas,JJ
1751,calças,NN
1752,brancas,NN
1753,engomadas,NN
1754,presilhas,NN
1755,rodaque,NN
1756,e,NN
1757,gravata,NN
1758,de,IN
1759,mola,FW
1760,Foi,NNP
1761,dos,NN
1762,últimos,NNP
1763,que,NN
1764,usaram,NN
1765,presilhas,VBZ
1766,no,DT
1767,Rio,NNP
1768,de,IN
1769,Janeiro,NNP
1770,e,CC
1771,talvez,JJ
1772,neste,NN
1773,mundo,NN
1774,Trazia,NNP
1775,as,IN
1776,calças,NN
1777,curtas,NNS
1778,para,VBP
1779,que,JJ
1780,lhe,NN
1781,ficassem,NN
1782,bem,NN
1783,esticadas,VBZ
1784,A,NNP
1785,gravata,NN
1786,de,NN
1787,cetim,NN
1788,preto,NN
1789,com,NN
1790,um,JJ
1791,arco,NN
1792,de,IN
1793,aço,FW
1794,por,FW
1795,dentro,FW
1796,imobilizava,FW
1797,lhe,FW
1798,o,FW
1799,pescoço,FW
1800,era,NN
1801,então,NN
1802,moda,NN
1803,O,NNP
1804,rodaque,NN
1805,de,FW
1806,chita,FW
1807,veste,NN
1808,caseira,NN
1809,e,NN
1810,leve,VBP
1811,parecia,NN
1812,nele,JJ
1813,uma,JJ
1814,casaca,NN
1815,de,IN
1816,cerimônia,NN
1817,Era,NNP
1818,magro,NN
1819,chupado,NN
1820,com,NN
1821,um,JJ
1822,princípio,NN
1823,de,IN
1824,calva,FW
1825,teria,NNS
1826,os,VBP
1827,seus,JJ
1828,cinqüenta,NN
1829,e,NN
1830,cinco,NN
1831,anos,NNS
1832,Levantou,NNP
1833,se,VBP
1834,com,NN
1835,o,NN
1836,passo,NN
1837,vagaroso,NN
1838,do,VBP
1839,costume,VB
1840,não,VB
1841,aquele,JJ
1842,vagar,NN
1843,arrastado,NN
1844,dos,NN
1845,preguiçosos,NN
1846,mas,NN
1847,um,JJ
1848,vagar,NN
1849,calculado,NN
1850,e,NN
1851,deduzido,NN
1852,um,JJ
1853,silogismo,NN
1854,completo,NN
1855,a,DT
1856,premissa,NN
1857,antes,VBZ
1858,da,VBP
1859,conseqüência,NN
1860,a,DT
1861,conseqüência,NN
1862,antes,VBZ
1863,da,JJ
1864,conclusão,NN
1865,Um,NNP
1866,dever,NN
1867,amaríssimo,NN
1868,CAPÍTULO,NNP
1869,V,NNP
1870,O,NNP
1871,AGREGADO,NNP
1872,Nem,NNP
1873,sempre,VBD
1874,ia,JJ
1875,naquele,JJ
1876,passo,NN
1877,vagaroso,NN
1878,e,NN
1879,rígido,NN
1880,Também,NNP
1881,se,NN
1882,descompunha,NN
1883,em,NN
1884,acionados,NN
1885,era,NN
1886,muita,NN
1887,vez,NN
1888,rápido,NN
1889,e,NN
1890,lépido,NN
1891,nos,JJ
1892,movimentos,NN
1893,tão,JJ
1894,natural,JJ
1895,nesta,NN
1896,como,NN
1897,naquela,JJ
1898,maneira,NN
1899,Outrossim,NNP
1900,ria,NN
1901,largo,NN
1902,se,NN
1903,era,NN
1904,preciso,NN
1905,de,IN
1906,um,JJ
1907,grande,NN
1908,riso,NN
1909,sem,NN
1910,vontade,NN
1911,mas,NN
1912,comunicativo,VBZ
1913,a,DT
1914,tal,JJ
1915,ponto,NN
1916,as,IN
1917,bochechas,NN
1918,os,NN
1919,dentes,VBZ
1920,os,JJ
1921,olhos,NN
1922,toda,VBD
1923,a,DT
1924,cara,NN
1925,toda,NN
1926,a,DT
1927,pessoa,NN
1928,todo,NN
1929,o,FW
1930,mundo,NN
1931,pareciam,NN
1932,rir,NN
1933,nele,JJ
1934,Nos,NNP
1935,lances,VBZ
1936,graves,NNS
1937,gravíssimo,VBP
1938,Era,NNP
1939,nosso,NN
1940,agregado,NN
1941,desde,NN
1942,muitos,NN
1943,anos,VBZ
1944,meu,JJ
1945,pai,NN
1946,ainda,NN
1947,estava,NN
1948,na,TO
1949,antiga,JJ
1950,fazenda,NN
1951,de,IN
1952,Itaguaí,NNP
1953,e,CC
1954,eu,JJ
1955,acabava,NN
1956,de,IN
1957,nascer,FW
1958,Um,NNP
1959,dia,NN
1960,apareceu,NN
1961,ali,NN
1962,vendendo,NN
1963,se,NN
1964,por,NN
1965,médico,NN
1966,homeopata,NN
1967,levava,NN
1968,um,JJ
1969,Manual,NNP
1970,e,NN
1971,uma,NN
1972,botica,NN
1973,Havia,NNP
1974,então,NN
1975,um,JJ
1976,andaço,NN
1977,de,IN
1978,febres,NNS
1979,José,NNP
1980,Dias,NNP
1981,curou,NN
1982,o,NN
1983,feitor,NN
1984,e,NN
1985,uma,JJ
1986,escrava,NN
1987,e,NN
1988,não,JJ
1989,quis,JJ
1990,receber,NN
1991,nenhuma,JJ
1992,remuneração,NN
1993,Então,NNP
1994,meu,NN
1995,pai,NN
1996,propôs,NN
1997,lhe,NN
1998,ficar,NN
1999,ali,NN
2000,vivendo,NN
2001,com,NN
2002,pequeno,NN
2003,ordenado,NN
2004,José,NNP
2005,Dias,NNP
2006,recusou,VBZ
2007,dizendo,NN
2008,que,NN
2009,era,NN
2010,justo,NN
2011,levar,VBZ
2012,a,DT
2013,saúde,JJ
2014,à,JJ
2015,casa,NN
2016,de,IN
2017,sapé,FW
2018,do,VBP
2019,pobre,VB
2020,,NNP
2021,Quem,NNP
2022,lhe,VBZ
2023,impede,JJ
2024,que,NN
2025,vá,VBD
2026,a,DT
2027,outras,JJ
2028,partes,NNS
2029,Vá,NNP
2030,aonde,VBP
2031,quiser,NN
2032,mas,NN
2033,fique,NN
2034,morando,NN
2035,conosco,NN
2036,,NNP
2037,Voltarei,NNP
2038,daqui,VBZ
2039,a,DT
2040,três,NN
2041,meses,VBZ
2042,Voltou,NNP
2043,dali,VBZ
2044,a,DT
2045,duas,NN
2046,semanas,NN
2047,aceitou,NN
2048,casa,NN
2049,e,NN
2050,comida,NN
2051,sem,NN
2052,outro,NN
2053,estipêndio,NN
2054,salvo,NN
2055,o,NN
2056,que,NN
2057,quisessem,NN
2058,dar,NN
2059,por,NN
2060,festas,NNS
2061,Quando,NNP
2062,meu,NN
2063,pai,NN
2064,foi,NN
2065,eleito,NN
2066,deputado,NN
2067,e,NN
2068,veio,NN
2069,para,NN
2070,o,IN
2071,Rio,NNP
2072,de,IN
2073,Janeiro,NNP
2074,com,VBD
2075,a,DT
2076,família,JJ
2077,ele,NN
2078,veio,NN
2079,também,NN
2080,e,NN
2081,teve,VBP
2082,o,NN
2083,seu,NN
2084,quarto,NN
2085,ao,NN
2086,fundo,NN
2087,da,NN
2088,chácara,NN
2089,Um,NNP
2090,dia,VBZ
2091,reinando,NN
2092,outra,JJ
2093,vez,NN
2094,febres,NNS
2095,em,VBP
2096,Itaguaí,NNP
2097,disse,NN
2098,lhe,NN
2099,meu,NN
2100,pai,NN
2101,que,NN
2102,fosse,NN
2103,ver,IN
2104,a,DT
2105,nossa,JJ
2106,escravatura,NN
2107,José,NNP
2108,Dias,NNP
2109,deixou,FW
2110,se,FW
2111,estar,FW
2112,calado,NN
2113,suspirou,NN
2114,e,NN
2115,acabou,VBZ
2116,confessando,JJ
2117,que,NN
2118,não,NN
2119,era,NN
2120,médico,NN
2121,Tomara,NNP
2122,este,NN
2123,título,NN
2124,para,NN
2125,ajudar,VBZ
2126,a,DT
2127,propaganda,NN
2128,da,NN
2129,nova,NN
2130,escola,NN
2131,e,NN
2132,não,JJ
2133,o,NN
2134,fez,NN
2135,sem,NN
2136,estudar,NN
2137,muito,NN
2138,e,NN
2139,muito,NN
2140,mas,VBD
2141,a,DT
2142,consciência,NN
2143,não,NN
2144,lhe,NN
2145,permitia,NN
2146,aceitar,NN
2147,mais,NN
2148,doentes,VBZ
2149,,NNP
2150,Mas,NNP
2151,você,NN
2152,curou,NN
2153,das,NN
2154,outras,FW
2155,vezes,VBZ
2156,,FW
2157,Creio,NNP
2158,que,NN
2159,sim,NN
2160,o,NN
2161,mais,NN
2162,acertado,NN
2163,porém,NN
2164,é,NNP
2165,dizer,NN
2166,que,NN
2167,foram,NN
2168,os,JJ
2169,remédios,NNS
2170,indicados,VBP
2171,nos,JJ
2172,livros,NN
2173,Eles,NNP
2174,sim,NN
2175,eles,NNS
2176,abaixo,VBP
2177,de,IN
2178,Deus,NNP
2179,Eu,NNP
2180,era,NN
2181,um,NN
2182,charlatão,NN
2183,Não,NNP
2184,negue,NN
2185,os,NN
2186,motivos,NN
2187,do,VBP
2188,meu,VB
2189,procedimento,VB
2190,podiam,JJ
2191,ser,NN
2192,e,NN
2193,eram,VBP
2194,dignos,VBZ
2195,a,DT
2196,homeopatia,NN
2197,é,VBZ
2198,a,DT
2199,verdade,NN
2200,e,NN
2201,para,NN
2202,servir,NN
2203,à,NNP
2204,verdade,NN
2205,menti,NN
2206,mas,NN
2207,é,NNP
2208,tempo,NN
2209,de,FW
2210,restabelecer,FW
2211,tudo,FW
2212,Não,NNP
2213,foi,NN
2214,despedido,NN
2215,como,NN
2216,pedia,NN
2217,então,NN
2218,meu,NN
2219,pai,NN
2220,já,NN
2221,não,JJ
2222,podia,NN
2223,dispensá,NN
2224,lo,NN
2225,Tinha,NNP
2226,o,NN
2227,dom,NN
2228,de,FW
2229,se,FW
2230,fazer,NN
2231,aceito,NN
2232,e,NN
2233,necessário,NN
2234,dava,NN
2235,se,NN
2236,por,NN
2237,falta,NN
2238,dele,JJ
2239,como,NN
2240,de,IN
2241,pessoa,FW
2242,da,NN
2243,família,NN
2244,Quando,NNP
2245,meu,NN
2246,pai,NN
2247,morreu,VBD
2248,a,DT
2249,dor,NN
2250,que,NN
2251,o,NN
2252,pungiu,NN
2253,foi,JJ
2254,enorme,NN
2255,disseram,VB
2256,me,PRP
2257,não,IN
2258,me,PRP
2259,lembra,VBP
2260,Minha,NNP
2261,mãe,NN
2262,ficou,NN
2263,lhe,NN
2264,muito,NN
2265,grata,NN
2266,e,NN
2267,não,JJ
2268,consentiu,NN
2269,que,NN
2270,ele,FW
2271,deixasse,NN
2272,o,NN
2273,quarto,NN
2274,da,NN
2275,chácara,NN
2276,ao,NN
2277,sétimo,JJ
2278,dia,NN
2279,depois,NN
2280,da,NN
2281,missa,NN
2282,ele,FW
2283,foi,NN
2284,despedir,NN
2285,se,NN
2286,dela,NN
2287,,NNP
2288,Fique,NNP
2289,José,NNP
2290,Dias,NNP
2291,,NNP
2292,Obedeço,NNP
2293,minha,NN
2294,senhora,NN
2295,Teve,NNP
2296,um,NN
2297,pequeno,NN
2298,legado,VBZ
2299,no,DT
2300,testamento,NN
2301,uma,JJ
2302,apólice,NN
2303,e,NN
2304,quatro,JJ
2305,palavras,FW
2306,de,FW
2307,louvor,FW
2308,Copiou,NNP
2309,as,IN
2310,palavras,JJ
2311,encaixilhou,NN
2312,as,IN
2313,e,NN
2314,pendurou,NN
2315,as,IN
2316,no,DT
2317,quarto,NN
2318,por,VBZ
2319,cima,JJ
2320,da,NN
2321,cama,NN
2322,Esta,NNP
2323,é,VBZ
2324,a,DT
2325,melhor,NN
2326,apólice,NN
2327,',''
2328,",",","
2329,dizia,FW
2330,ele,FW
2331,muita,FW
2332,vez,FW
2333,Com,NNP
2334,o,MD
2335,tempo,VB
2336,adquiriu,JJ
2337,certa,NN
2338,autoridade,VBD
2339,na,TO
2340,família,VB
2341,certa,NN
2342,audiência,NN
2343,ao,NN
2344,menos,NNS
2345,não,VBP
2346,abusava,JJ
2347,e,NN
2348,sabia,NN
2349,opinar,IN
2350,obedecendo,JJ
2351,Ao,NNP
2352,cabo,NN
2353,era,NN
2354,amigo,NN
2355,não,JJ
2356,direi,NN
2357,ótimo,NNP
2358,mas,NN
2359,nem,NN
2360,tudo,NN
2361,é,NNP
2362,ótimo,NNP
2363,neste,NN
2364,mundo,NN
2365,E,NNP
2366,não,CC
2367,lhe,NN
2368,suponhas,NN
2369,alma,NN
2370,subalterna,NN
2371,as,IN
2372,cortesias,NN
2373,que,NN
2374,fizesse,NN
2375,vinham,NN
2376,antes,NNS
2377,do,VBP
2378,cálculo,VB
2379,que,NN
2380,da,NN
2381,índole,VBD
2382,A,NNP
2383,roupa,NN
2384,durava,NN
2385,lhe,NN
2386,muito,NN
2387,ao,NN
2388,contrário,NN
2389,das,VBZ
2390,pessoas,JJ
2391,que,NN
2392,enxovalham,NN
2393,depressa,NN
2394,o,NN
2395,vestido,NN
2396,novo,JJ
2397,ele,NN
2398,trazia,NN
2399,o,NN
2400,velho,NN
2401,escovado,NN
2402,e,NN
2403,liso,NN
2404,cerzido,NN
2405,abotoado,NN
2406,de,IN
2407,uma,JJ
2408,elegância,JJ
2409,pobre,NN
2410,e,NN
2411,modesta,NN
2412,Era,NNP
2413,lido,NN
2414,posto,NN
2415,que,NN
2416,de,IN
2417,atropelo,FW
2418,o,FW
2419,bastante,NN
2420,para,NN
2421,divertir,NN
2422,ao,NN
2423,serão,NN
2424,e,NN
2425,à,NNP
2426,sobremesa,NN
2427,ou,NN
2428,explicar,NN
2429,algum,NN
2430,fenômeno,NN
2431,falar,JJ
2432,dos,NN
2433,efeitos,NNS
2434,do,VBP
2435,calor,VB
2436,e,VB
2437,do,VB
2438,frio,JJR
2439,dos,VB
2440,pólos,JJ
2441,e,NN
2442,de,IN
2443,Robespierre,NNP
2444,Contava,NNP
2445,muita,NNP
2446,vez,NN
2447,uma,JJ
2448,viagem,NN
2449,que,NN
2450,fizera,NN
2451,à,NNP
2452,Europa,NNP
2453,e,NN
2454,confessava,NN
2455,que,NN
2456,a,DT
2457,não,JJ
2458,sermos,NN
2459,nós,NN
2460,já,NN
2461,teria,NN
2462,voltado,NN
2463,para,NN
2464,lá,NN
2465,tinha,NN
2466,amigos,IN
2467,em,JJ
2468,Lisboa,NNP
2469,mas,VBD
2470,a,DT
2471,nossa,JJ
2472,família,NN
2473,dizia,NN
2474,ele,JJ
2475,abaixo,NN
2476,de,IN
2477,Deus,NNP
2478,era,NN
2479,tudo,NN
2480,,NNP
2481,Abaixo,NNP
2482,ou,MD
2483,acima,VB
2484,perguntou,JJ
2485,lhe,NN
2486,tio,NN
2487,Cosme,NNP
2488,um,JJ
2489,dia,NN
2490,,NNP
2491,Abaixo,NNP
2492,repetiu,NN
2493,José,NNP
2494,Dias,NNP
2495,cheio,NN
2496,de,FW
2497,veneração,FW
2498,E,NNP
2499,minha,FW
2500,mãe,NN
2501,que,NN
2502,era,NN
2503,religiosa,NN
2504,gostou,NN
2505,de,IN
2506,ver,FW
2507,que,FW
2508,ele,FW
2509,punha,FW
2510,Deus,NNP
2511,no,DT
2512,devido,NN
2513,lugar,NN
2514,e,NN
2515,sorriu,NN
2516,aprovando,NN
2517,José,NNP
2518,Dias,NNP
2519,agradeceu,FW
2520,de,FW
2521,cabeça,FW
2522,Minha,NNP
2523,mãe,FW
2524,dava,NN
2525,lhe,FW
2526,de,FW
2527,quando,FW
2528,em,FW
2529,quando,FW
2530,alguns,FW
2531,cobres,NNS
2532,Tio,NNP
2533,Cosme,NNP
2534,que,NN
2535,era,NN
2536,advogado,NN
2537,confiava,NN
2538,lhe,VBZ
2539,a,DT
2540,cópia,NN
2541,de,IN
2542,papéis,FW
2543,de,FW
2544,autos,FW
2545,CAPÍTULO,NNP
2546,VI,NNP
2547,TIO,NNP
2548,COSME,NNP
2549,Tio,NNP
2550,Cosme,NNP
2551,vivia,NN
2552,com,NN
2553,minha,NN
2554,mãe,NN
2555,desde,NN
2556,que,NN
2557,ela,VBP
2558,enviuvou,JJ
2559,Já,NNP
2560,então,NN
2561,era,NN
2562,viúvo,NN
2563,como,NN
2564,prima,JJ
2565,Justina,NNP
2566,era,NN
2567,a,DT
2568,casa,NN
2569,dos,NN
2570,três,NN
2571,viúvos,IN
2572,A,NNP
2573,fortuna,NN
2574,troca,NN
2575,muita,NN
2576,vez,NN
2577,as,IN
2578,mãos,NN
2579,à,NNP
2580,natureza,CC
2581,Formado,NNP
2582,para,NN
2583,as,IN
2584,serenas,JJ
2585,funções,NN
2586,do,VBP
2587,capitalismo,VB
2588,tio,VB
2589,Cosme,NNP
2590,não,JJ
2591,enriquecia,NN
2592,no,DT
2593,foro,NN
2594,ia,VBZ
2595,comendo,JJ
2596,Tinha,NNP
2597,o,NN
2598,escritório,NN
2599,na,TO
2600,antiga,VB
2601,rua,NN
2602,das,NNS
2603,Violas,NNP
2604,perto,NN
2605,do,VBP
2606,júri,NN
2607,que,NN
2608,era,NN
2609,no,DT
2610,extinto,NN
2611,Aljube,NNP
2612,Trabalhava,NNP
2613,no,DT
2614,crime,NN
2615,José,NNP
2616,Dias,NNP
2617,não,RB
2618,perdia,VBD
2619,as,IN
2620,defesas,JJ
2621,orais,FW
2622,de,FW
2623,tio,FW
2624,Cosme,NNP
2625,Era,NNP
2626,quem,NN
2627,lhe,NN
2628,vestia,NN
2629,e,NN
2630,despia,VBZ
2631,a,DT
2632,toga,NN
2633,com,NN
2634,muitos,NN
2635,cumprimentos,VBZ
2636,no,DT
2637,fim,NN
2638,Em,NNP
2639,casa,NN
2640,referia,NN
2641,os,NN
2642,debates,NNS
2643,Tio,NNP
2644,Cosme,NNP
2645,por,NN
2646,mais,NN
2647,modesto,NN
2648,que,NN
2649,quisesse,FW
2650,ser,NN
2651,sorria,NN
2652,de,IN
2653,persuasão,FW
2654,Era,NNP
2655,gordo,NN
2656,e,NN
2657,pesado,NN
2658,tinha,VBD
2659,a,DT
2660,respiração,NN
2661,curta,NN
2662,e,NN
2663,os,IN
2664,olhos,JJ
2665,dorminhocos,NN
2666,Uma,NNP
2667,das,NN
2668,minhas,NN
2669,recordações,NN
2670,mais,NN
2671,antigas,NN
2672,era,NN
2673,vê,NN
2674,lo,NN
2675,montar,NN
2676,todas,NN
2677,as,IN
2678,manhãs,NN
2679,a,DT
2680,besta,NN
2681,que,NN
2682,minha,NN
2683,mãe,NN
2684,lhe,NN
2685,deu,NN
2686,e,NN
2687,que,NN
2688,o,NN
2689,levava,NN
2690,ao,NN
2691,escritório,NN
2692,O,NNP
2693,preto,NN
2694,que,NN
2695,a,DT
2696,tinha,NN
2697,ido,NN
2698,buscar,NN
2699,à,NNP
2700,cocheira,NN
2701,segurava,NN
2702,o,NN
2703,freio,NN
2704,enquanto,IN
2705,ele,JJ
2706,erguia,NN
2707,o,NN
2708,pé,NN
2709,e,NN
2710,pousava,VBZ
2711,no,DT
2712,estribo,NN
2713,a,DT
2714,isto,NN
2715,seguia,NN
2716,se,NN
2717,um,JJ
2718,minuto,NN
2719,de,IN
2720,descanso,FW
2721,ou,FW
2722,reflexão,FW
2723,Depois,NNP
2724,dava,NN
2725,um,NN
2726,impulso,NN
2727,o,VBP
2728,primeiro,NN
2729,o,NN
2730,corpo,NN
2731,ameaçava,NN
2732,subir,NN
2733,mas,NN
2734,não,IN
2735,subia,JJ
2736,segundo,NN
2737,impulso,NN
2738,igual,JJ
2739,efeito,NN
2740,Enfim,NNP
2741,após,NN
2742,alguns,VBZ
2743,instantes,NNS
2744,largos,VBP
2745,tio,JJ
2746,Cosme,NNP
2747,enfeixava,NN
2748,todas,NN
2749,as,IN
2750,forças,JJ
2751,físicas,NN
2752,e,NN
2753,morais,NN
2754,dava,NN
2755,o,NN
2756,último,NNP
2757,surto,NN
2758,da,NN
2759,terra,NN
2760,e,NN
2761,desta,NN
2762,vez,NN
2763,caía,NN
2764,em,NN
2765,cima,NN
2766,do,VBP
2767,selim,VB
2768,Raramente,NNP
2769,a,DT
2770,besta,JJ
2771,deixava,NN
2772,de,IN
2773,mostrar,FW
2774,por,FW
2775,um,JJ
2776,gesto,NN
2777,que,NN
2778,acabava,NN
2779,de,IN
2780,receber,FW
2781,o,FW
2782,mundo,FW
2783,Tio,NNP
2784,Cosme,NNP
2785,acomodava,NN
2786,as,IN
2787,carnes,NNS
2788,e,VBP
2789,a,DT
2790,besta,NN
2791,partia,NN
2792,a,DT
2793,trote,NN
2794,Também,NNP
2795,não,IN
2796,me,PRP
2797,esqueceu,VBP
2798,o,JJ
2799,que,NN
2800,ele,IN
2801,me,PRP
2802,fez,VBP
2803,uma,JJ
2804,tarde,NN
2805,Posto,NNP
2806,que,NN
2807,nascido,NN
2808,na,TO
2809,roça,NN
2810,(,(
2811,donde,JJ
2812,vim,NN
2813,com,NN
2814,dois,NN
2815,anos,NNS
2816,),)
2817,e,VBP
2818,apesar,JJ
2819,dos,NN
2820,costumes,NNS
2821,do,VBP
2822,tempo,VB
2823,eu,VB
2824,não,JJ
2825,sabia,NN
2826,montar,NN
2827,e,NN
2828,tinha,NN
2829,medo,NN
2830,ao,NN
2831,cavalo,NN
2832,Tio,NNP
2833,Cosme,NNP
2834,pegou,NN
2835,em,NN
2836,mim,NN
2837,e,NN
2838,escanchou,IN
2839,me,PRP
2840,em,VBP
2841,cima,JJ
2842,da,NN
2843,besta,NN
2844,Quando,NNP
2845,me,PRP
2846,vi,VBZ
2847,no,DT
2848,alto,NN
2849,(,(
2850,tinha,JJ
2851,nove,IN
2852,anos,NN
2853,),)
2854,",",","
2855,sozinho,JJ
2856,e,NN
2857,desamparado,NN
2858,o,NN
2859,chão,NN
2860,lá,NN
2861,embaixo,NN
2862,entrei,VBZ
2863,a,DT
2864,gritar,NN
2865,desesperadamente,NN
2866,Mamãe,NNP
2867,mamãe,NN
2868,!,.
2869,',''
2870,Ela,NNP
2871,acudiu,IN
2872,pálida,NN
2873,e,NN
2874,trêmula,NN
2875,cuidou,NN
2876,que,IN
2877,me,PRP
2878,estivessem,VBP
2879,matando,JJ
2880,apeou,IN
2881,me,PRP
2882,afagou,IN
2883,me,PRP
2884,enquanto,VBP
2885,o,JJ
2886,irmão,NN
2887,perguntava,NN
2888,,NNP
2889,Mana,NNP
2890,Glória,NNP
2891,pois,NN
2892,um,JJ
2893,tamanhão,NN
2894,destes,VBZ
2895,tem,JJ
2896,medo,FW
2897,de,FW
2898,besta,FW
2899,mansa,FW
2900,,FW
2901,Não,NNP
2902,está,FW
2903,acostumado,NN
2904,,NNP
2905,Deve,NNP
2906,acostumar,NN
2907,se,NN
2908,Padre,NNP
2909,que,NN
2910,seja,NN
2911,se,NN
2912,for,IN
2913,vigário,NN
2914,na,TO
2915,roça,VB
2916,é,NNP
2917,preciso,NN
2918,que,NN
2919,monte,VBD
2920,a,DT
2921,cavalo,NN
2922,e,NN
2923,aqui,NN
2924,mesmo,NN
2925,ainda,NN
2926,não,FW
2927,sendo,NN
2928,padre,NN
2929,se,FW
2930,quiser,NN
2931,florear,VBP
2932,como,NN
2933,os,NN
2934,outros,NN
2935,rapazes,VBZ
2936,e,JJ
2937,não,JJ
2938,souber,NN
2939,há,NN
2940,de,IN
2941,queixar,FW
2942,se,FW
2943,de,FW
2944,você,FW
2945,mana,FW
2946,Glória,NNP
2947,,NNP
2948,Pois,NNP
2949,que,NN
2950,se,NN
2951,queixe,NN
2952,tenho,NN
2953,medo,NN
2954,,NNP
2955,Medo,NNP
2956,Ora,NNP
2957,medo,VBD
2958,A,NNP
2959,verdade,NN
2960,é,NN
2961,que,NN
2962,eu,NN
2963,só,NN
2964,vim,IN
2965,a,DT
2966,aprender,NN
2967,equitação,NN
2968,mais,NN
2969,tarde,NN
2970,menos,NNS
2971,por,VBP
2972,gosto,JJ
2973,que,NN
2974,por,NN
2975,vergonha,FW
2976,de,FW
2977,dizer,FW
2978,que,FW
2979,não,FW
2980,sabia,FW
2981,montar,FW
2982,Agora,NNP
2983,é,NNP
2984,que,NN
2985,ele,NN
2986,vai,NN
2987,namorar,JJ
2988,deveras,NN
2989,',''
2990,",",","
2991,disseram,FW
2992,quando,FW
2993,eu,FW
2994,comecei,NN
2995,as,IN
2996,lições,JJ
2997,Não,NNP
2998,se,NN
2999,diria,NN
3000,o,JJ
3001,mesmo,NN
3002,de,IN
3003,tio,FW
3004,Cosme,NNP
3005,Nele,NNP
3006,era,NN
3007,velho,NN
3008,costume,NN
3009,e,NN
3010,necessidade,VBD
3011,Já,NNP
3012,não,JJ
3013,dava,NN
3014,para,NN
3015,namoros,JJ
3016,Contam,NNP
3017,que,NN
3018,em,NN
3019,rapaz,NN
3020,foi,NN
3021,aceito,NN
3022,de,IN
3023,muitas,FW
3024,damas,FW
3025,além,FW
3026,de,FW
3027,partidário,FW
3028,exaltado,FW
3029,mas,FW
3030,os,FW
3031,anos,FW
3032,levaram,FW
3033,lhe,FW
3034,o,FW
3035,mais,FW
3036,do,VBP
3037,ardor,VB
3038,político,VB
3039,e,JJ
3040,sexual,JJ
